"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","ID","F_OOB","F_OOS"
"GCW","W","2022-09-21 16:30:00","LI-200R",,,,44.25,"wx_slr_fd15","4d979dee895bc0a1",,0
"GCW","W","2022-09-21 16:30:00","LI-200R",,,,0.239,"wx_slr_tf15","7a2fae72e1c37d2b",,0
"GCW","W","2022-09-21 16:30:00","CS106",,,,6.403991,"wx_svp15","6361be9e3e9f241e",,0
"GCW","W","2022-09-21 16:30:00","CS EE181",,,,25.55,"wx_tempavg15","f6e0eefc6e311f82",0,0
"GCW","W","2022-09-21 16:30:00","CS106",,,,0,"wx_vappress15","80e8b607484c46ce",1,0
"GCW","W","2022-09-21 16:30:00","CS106",,,,6.403991,"wx_vpd15","e671131a869e67ce",,0
"GCW","W","2022-09-21 16:30:00","RM Young 05103-10-L",,,,164.1028,"wx_winddir15","4d4cdfe06c0072bf",0,0
"GCW","W","2022-09-21 16:30:00","RM Young 05103-10-L",,,,1.04664,"wx_windspeed15","d5a11c70d77d19fa",,0
"GCW","W","2022-09-21 16:45:00","CS106",,,,1012.076,"wx_barpress15","d1a1e65e53c6fc8f",0,0
"GCW","W","2022-09-21 16:45:00","CS700",,,,0,"wx_gcrew_rain15","0fc8eca28928a76b",0,0
"GCW","W","2022-09-21 16:45:00","RM Young 05103-10-L",,,,2.0384,"wx_maxws15","4f95a6abd75964cb",0,0
"GCW","W","2022-09-21 16:45:00","RM Young 05103-10-L",,,,0,"wx_minws15","3203ae714007e32d",0,0
"GCW","W","2022-09-21 16:45:00","LI-190R",,,,122.5,"wx_par_den15","36b2778a441bfe80",,0
"GCW","W","2022-09-21 16:45:00","LI-190R",,,,0,"wx_par_tot15","f0d375944c241c8a",,0
"GCW","W","2022-09-21 16:45:00","CS EE181",,,,78.43,"wx_rh15","692bba1ccee1cc4f",0,0
"GCW","W","2022-09-21 16:45:00","LI-200R",,,,46.19,"wx_slr_fd15","ecc57775504d2896",,0
"GCW","W","2022-09-21 16:45:00","LI-200R",,,,0.249,"wx_slr_tf15","1c9bd468826d2683",,0
"GCW","W","2022-09-21 16:45:00","CS106",,,,6.135009,"wx_svp15","82940461d199fc6c",,0
"GCW","W","2022-09-21 16:45:00","CS EE181",,,,25.04,"wx_tempavg15","5444fe05f90794c8",0,0
"GCW","W","2022-09-21 16:45:00","CS106",,,,0,"wx_vappress15","d87e8bdea78450e4",1,0
"GCW","W","2022-09-21 16:45:00","CS106",,,,6.135009,"wx_vpd15","c2e02f0fc9842c8e",,0
"GCW","W","2022-09-21 16:45:00","RM Young 05103-10-L",,,,227.5532,"wx_winddir15","9936b99da612bc15",0,0
"GCW","W","2022-09-21 16:45:00","RM Young 05103-10-L",,,,0.35574,"wx_windspeed15","5b3b48330bc28887",,0
"GCW","W","2022-09-21 17:00:00","CS106",,,,1012.122,"wx_barpress15","a888974a153cf114",0,0
"GCW","W","2022-09-21 17:00:00","CS700",,,,0,"wx_gcrew_rain15","2e7255bd36c00a97",0,0
"GCW","W","2022-09-21 17:00:00","RM Young 05103-10-L",,,,0.8624,"wx_maxws15","eaf4f650438f46c0",0,0
"GCW","W","2022-09-21 17:00:00","RM Young 05103-10-L",,,,0,"wx_minws15","cf7bddb9abc62d49",0,0
"GCW","W","2022-09-21 17:00:00","LI-190R",,,,98.7,"wx_par_den15","de35ebfb57aa1a1c",,0
"GCW","W","2022-09-21 17:00:00","LI-190R",,,,0,"wx_par_tot15","8bca8f47d2d4b11e",,0
"GCW","W","2022-09-21 17:00:00","CS EE181",,,,82.2,"wx_rh15","6ca52c1db912ca6d",0,0
"GCW","W","2022-09-21 17:00:00","LI-200R",,,,39.52,"wx_slr_fd15","0605d1b7a363c355",,0
"GCW","W","2022-09-21 17:00:00","LI-200R",,,,0.213,"wx_slr_tf15","012d60d2e8b663f4",,0
"GCW","W","2022-09-21 17:00:00","CS106",,,,5.988603,"wx_svp15","1c38d66d15188be7",,0
"GCW","W","2022-09-21 17:00:00","CS EE181",,,,24.04,"wx_tempavg15","8b4533b1518a2ba3",0,0
"GCW","W","2022-09-21 17:00:00","CS106",,,,0,"wx_vappress15","58d41edd7da3e003",1,0
"GCW","W","2022-09-21 17:00:00","CS106",,,,5.988603,"wx_vpd15","9d0246442ee649be",,0
"GCW","W","2022-09-21 17:00:00","RM Young 05103-10-L",,,,236.8072,"wx_winddir15","46394526a3cf4dfa",0,0
"GCW","W","2022-09-21 17:00:00","RM Young 05103-10-L",,,,0.2101555,"wx_windspeed15","4516bdc907802e56",,0
"GCW","W","2022-09-21 17:15:00","CS106",,,,1012.134,"wx_barpress15","e8cbeb262425220a",0,0
"GCW","W","2022-09-21 17:15:00","CS700",,,,0,"wx_gcrew_rain15","ba791639fc00b046",0,0
"GCW","W","2022-09-21 17:15:00","RM Young 05103-10-L",,,,0,"wx_maxws15","787aa469ef738035",0,0
"GCW","W","2022-09-21 17:15:00","RM Young 05103-10-L",,,,0,"wx_minws15","ffd1c2914247f45e",0,0
"GCW","W","2022-09-21 17:15:00","LI-190R",,,,111.6,"wx_par_den15","60524b68314cb8a0",,0
"GCW","W","2022-09-21 17:15:00","LI-190R",,,,0,"wx_par_tot15","956ba2d296b81f4a",,0
"GCW","W","2022-09-21 17:15:00","CS EE181",,,,84.5,"wx_rh15","fda5dbdc54a1b5e9",0,0
"GCW","W","2022-09-21 17:15:00","LI-200R",,,,49.17,"wx_slr_fd15","a167415a08b27cdc",,0
"GCW","W","2022-09-21 17:15:00","LI-200R",,,,0.266,"wx_slr_tf15","ffc4271ad65c76d3",,0
"GCW","W","2022-09-21 17:15:00","CS106",,,,5.949922,"wx_svp15","abab96e35cb01dc5",,0
"GCW","W","2022-09-21 17:15:00","CS EE181",,,,23.69,"wx_tempavg15","b18f4a06de549f8c",0,0
"GCW","W","2022-09-21 17:15:00","CS106",,,,0,"wx_vappress15","753dfb2c99b29ccf",1,0
"GCW","W","2022-09-21 17:15:00","CS106",,,,5.949922,"wx_vpd15","ae746c4fafa9a181",,0
"GCW","W","2022-09-21 17:15:00","RM Young 05103-10-L",,,,237.0707,"wx_winddir15","94f1bfc6be135198",0,0
"GCW","W","2022-09-21 17:15:00","RM Young 05103-10-L",,,,0,"wx_windspeed15","fca40b1284f80a1f",,0
"GCW","W","2022-09-21 17:30:00","CS106",,,,1011.909,"wx_barpress15","5157476dcee68789",0,0
"GCW","W","2022-09-21 17:30:00","CS700",,,,0,"wx_gcrew_rain15","57769ea5cb82bb48",0,0
"GCW","W","2022-09-21 17:30:00","RM Young 05103-10-L",,,,1.0388,"wx_maxws15","01f8595448998ad0",0,0
"GCW","W","2022-09-21 17:30:00","RM Young 05103-10-L",,,,0,"wx_minws15","16161141fb6e4ff5",0,0
"GCW","W","2022-09-21 17:30:00","LI-190R",,,,87.2,"wx_par_den15","1adcad9bc6a3dbd9",,0
"GCW","W","2022-09-21 17:30:00","LI-190R",,,,0,"wx_par_tot15","020b667f1775be98",,0
"GCW","W","2022-09-21 17:30:00","CS EE181",,,,87,"wx_rh15","0d6ceb52df12e5d8",0,0
"GCW","W","2022-09-21 17:30:00","LI-200R",,,,37.22,"wx_slr_fd15","d1e01655b107ba42",,0
"GCW","W","2022-09-21 17:30:00","LI-200R",,,,0.201,"wx_slr_tf15","3054016cba2f8f76",,0
"GCW","W","2022-09-21 17:30:00","CS106",,,,5.887523,"wx_svp15","21dcf9f0ddc9f81a",,0
"GCW","W","2022-09-21 17:30:00","CS EE181",,,,23.47,"wx_tempavg15","934d4cacd7e5d0eb",0,0
"GCW","W","2022-09-21 17:30:00","CS106",,,,0,"wx_vappress15","65678479ca1f1a70",1,0
"GCW","W","2022-09-21 17:30:00","CS106",,,,5.887523,"wx_vpd15","335581cd73695111",,0
"GCW","W","2022-09-21 17:30:00","RM Young 05103-10-L",,,,214.0204,"wx_winddir15","544d71e2bccd724a",0,0
"GCW","W","2022-09-21 17:30:00","RM Young 05103-10-L",,,,0.3003155,"wx_windspeed15","3dcf85909ede495f",,0
"GCW","W","2022-09-21 17:45:00","CS106",,,,1012.017,"wx_barpress15","0f7188aee87ca34e",0,0
"GCW","W","2022-09-21 17:45:00","CS700",,,,0,"wx_gcrew_rain15","82c3f6ff8736ed52",0,0
"GCW","W","2022-09-21 17:45:00","RM Young 05103-10-L",,,,0.5096,"wx_maxws15","c9a95ea91796417c",0,0
"GCW","W","2022-09-21 17:45:00","RM Young 05103-10-L",,,,0,"wx_minws15","3f30dbe4764eddf4",0,0
"GCW","W","2022-09-21 17:45:00","LI-190R",,,,50.37,"wx_par_den15","05924a49d24b7389",,0
"GCW","W","2022-09-21 17:45:00","LI-190R",,,,0,"wx_par_tot15","f3be28e1f77abee8",,0
"GCW","W","2022-09-21 17:45:00","CS EE181",,,,88.5,"wx_rh15","f2c41e29c5c2b112",0,0
"GCW","W","2022-09-21 17:45:00","LI-200R",,,,22.07,"wx_slr_fd15","49e2722681444afc",,0
"GCW","W","2022-09-21 17:45:00","LI-200R",,,,0.119,"wx_slr_tf15","de819e6231d6ad96",,0
"GCW","W","2022-09-21 17:45:00","CS106",,,,5.809288,"wx_svp15","fd54e61e1a2dce4b",,0
"GCW","W","2022-09-21 17:45:00","CS EE181",,,,23.19,"wx_tempavg15","de94202383ad7e9f",0,0
"GCW","W","2022-09-21 17:45:00","CS106",,,,0,"wx_vappress15","1a525736efe151d1",1,0
"GCW","W","2022-09-21 17:45:00","CS106",,,,5.809288,"wx_vpd15","9e35995ea03183c2",,0
"GCW","W","2022-09-21 17:45:00","RM Young 05103-10-L",,,,259.2529,"wx_winddir15","0c0e1a2bbf49e25a",0,0
"GCW","W","2022-09-21 17:45:00","RM Young 05103-10-L",,,,0.1510289,"wx_windspeed15","066e8512d76cf4a9",,0
"GCW","W","2022-09-21 18:00:00","CS106",,,,1011.88,"wx_barpress15","3902af444b04d5d2",0,0
"GCW","W","2022-09-21 18:00:00","CS700",,,,0,"wx_gcrew_rain15","d610cac68d0c2337",0,0
"GCW","W","2022-09-21 18:00:00","RM Young 05103-10-L",,,,0.6468,"wx_maxws15","58f88733ce7f5863",0,0
"GCW","W","2022-09-21 18:00:00","RM Young 05103-10-L",,,,0,"wx_minws15","7a95a783adc5d980",0,0
"GCW","W","2022-09-21 18:00:00","LI-190R",,,,21.04,"wx_par_den15","f7dc2f29fa4a9e4c",,0
"GCW","W","2022-09-21 18:00:00","LI-190R",,,,0,"wx_par_tot15","ab4459ef408d83fc",,0
"GCW","W","2022-09-21 18:00:00","CS EE181",,,,89.8,"wx_rh15","3368949a91b9f502",0,0
"GCW","W","2022-09-21 18:00:00","LI-200R",,,,8.82,"wx_slr_fd15","9779d25949fd0f89",,0
"GCW","W","2022-09-21 18:00:00","LI-200R",,,,0.048,"wx_slr_tf15","9269efae984f6fef",,0
"GCW","W","2022-09-21 18:00:00","CS106",,,,5.715127,"wx_svp15","76d9c7f7a7e135ec",,0
"GCW","W","2022-09-21 18:00:00","CS EE181",,,,22.86,"wx_tempavg15","810ea193ef6936cf",0,0
"GCW","W","2022-09-21 18:00:00","CS106",,,,0,"wx_vappress15","daf58eb781d1edff",1,0
"GCW","W","2022-09-21 18:00:00","CS106",,,,5.715127,"wx_vpd15","94c934797d73e410",,0
"GCW","W","2022-09-21 18:00:00","RM Young 05103-10-L",,,,215.5443,"wx_winddir15","5a0287a78d9e20b5",0,0
"GCW","W","2022-09-21 18:00:00","RM Young 05103-10-L",,,,0.2826755,"wx_windspeed15","87e1d8d38932b562",,0
"GCW","W","2022-09-21 18:15:00","CS106",,,,1011.774,"wx_barpress15","b87bb45ea58cf461",0,0
"GCW","W","2022-09-21 18:15:00","CS700",,,,0,"wx_gcrew_rain15","3f63fba3dabd4b6a",0,0
"GCW","W","2022-09-21 18:15:00","RM Young 05103-10-L",,,,0.6076,"wx_maxws15","4b8ed075dfb6d9fe",0,0
"GCW","W","2022-09-21 18:15:00","RM Young 05103-10-L",,,,0,"wx_minws15","8308d4a1c6ad33f4",0,0
"GCW","W","2022-09-21 18:15:00","LI-190R",,,,5.698,"wx_par_den15","237014dcca9aa36d",,0
"GCW","W","2022-09-21 18:15:00","LI-190R",,,,0,"wx_par_tot15","1ae924f99514003a",,0
"GCW","W","2022-09-21 18:15:00","CS EE181",,,,89.8,"wx_rh15","83cf83292b1a8594",0,0
"GCW","W","2022-09-21 18:15:00","LI-200R",,,,2.339,"wx_slr_fd15","d85c9183f56d97ab",,0
"GCW","W","2022-09-21 18:15:00","LI-200R",,,,0.013,"wx_slr_tf15","9a2c65540f4b689d",,0
"GCW","W","2022-09-21 18:15:00","CS106",,,,5.597009,"wx_svp15","21e39ccfdad99659",,0
"GCW","W","2022-09-21 18:15:00","CS EE181",,,,22.34,"wx_tempavg15","5ef51f870a045b8c",0,0
"GCW","W","2022-09-21 18:15:00","CS106",,,,0,"wx_vappress15","2668b63995dcd1c9",1,0
"GCW","W","2022-09-21 18:15:00","CS106",,,,5.597009,"wx_vpd15","dd48561a220401da",,0
"GCW","W","2022-09-21 18:15:00","RM Young 05103-10-L",,,,234.5636,"wx_winddir15","6bbe56704646e3c0",0,0
"GCW","W","2022-09-21 18:15:00","RM Young 05103-10-L",,,,0.1521178,"wx_windspeed15","2f2b6182063796a4",,0
"GCW","W","2022-09-21 18:30:00","CS106",,,,1011.638,"wx_barpress15","b9dcdfa322a83bda",0,0
"GCW","W","2022-09-21 18:30:00","CS700",,,,0,"wx_gcrew_rain15","325a4b948467d507",0,0
"GCW","W","2022-09-21 18:30:00","RM Young 05103-10-L",,,,0.6076,"wx_maxws15","d04ea8e6f5e8fd57",0,0
"GCW","W","2022-09-21 18:30:00","RM Young 05103-10-L",,,,0,"wx_minws15","bcc4a9d343870d9b",0,0
"GCW","W","2022-09-21 18:30:00","LI-190R",,,,0.624,"wx_par_den15","3f51cf126fdc5576",,0
"GCW","W","2022-09-21 18:30:00","LI-190R",,,,0,"wx_par_tot15","6b62f21b6616ec21",,0
"GCW","W","2022-09-21 18:30:00","CS EE181",,,,90.8,"wx_rh15","34a304a4ddfa154f",0,0
"GCW","W","2022-09-21 18:30:00","LI-200R",,,,0.3,"wx_slr_fd15","bef7820ca473c303",,0
"GCW","W","2022-09-21 18:30:00","LI-200R",,,,0.002,"wx_slr_tf15","e90214ba7d78044e",,0
"GCW","W","2022-09-21 18:30:00","CS106",,,,5.518006,"wx_svp15","608dea6cd55cf2ab",,0
"GCW","W","2022-09-21 18:30:00","CS EE181",,,,21.93,"wx_tempavg15","6d1c78bbd35a08d5",0,0
"GCW","W","2022-09-21 18:30:00","CS106",,,,0,"wx_vappress15","59ba55ff54af054e",1,0
"GCW","W","2022-09-21 18:30:00","CS106",,,,5.518006,"wx_vpd15","b00d56d8eb5ffa83",,0
"GCW","W","2022-09-21 18:30:00","RM Young 05103-10-L",,,,244.2799,"wx_winddir15","0fefc76ad2ccd8d9",0,0
"GCW","W","2022-09-21 18:30:00","RM Young 05103-10-L",,,,0.1703022,"wx_windspeed15","bb24454e78971986",,0
"GCW","W","2022-09-21 18:45:00","CS106",,,,1011.451,"wx_barpress15","428530c916bcbb83",0,0
"GCW","W","2022-09-21 18:45:00","CS700",,,,0,"wx_gcrew_rain15","a5d6a3b71eab303c",0,0
"GCW","W","2022-09-21 18:45:00","RM Young 05103-10-L",,,,0.5292,"wx_maxws15","184c1fc85abca255",0,0
"GCW","W","2022-09-21 18:45:00","RM Young 05103-10-L",,,,0,"wx_minws15","319a4315a25fc756",0,0
"GCW","W","2022-09-21 18:45:00","LI-190R",,,,0.004,"wx_par_den15","064b975e463c05cc",,0
"GCW","W","2022-09-21 18:45:00","LI-190R",,,,0,"wx_par_tot15","372f04961a88d00e",,0
"GCW","W","2022-09-21 18:45:00","CS EE181",,,,91.9,"wx_rh15","1e6ed7b788d5fb2b",0,0
"GCW","W","2022-09-21 18:45:00","LI-200R",,,,0.15,"wx_slr_fd15","86a94d26b6da10a4",,0
"GCW","W","2022-09-21 18:45:00","LI-200R",,,,0.001,"wx_slr_tf15","0efa465ef29d853d",,0
"GCW","W","2022-09-21 18:45:00","CS106",,,,5.415184,"wx_svp15","b6095932fcc1fc13",,0
"GCW","W","2022-09-21 18:45:00","CS EE181",,,,21.54,"wx_tempavg15","aae1119491d40dc9",0,0
"GCW","W","2022-09-21 18:45:00","CS106",,,,0,"wx_vappress15","fb40fcd7ef4a845f",1,0
"GCW","W","2022-09-21 18:45:00","CS106",,,,5.415184,"wx_vpd15","08ebefca77aa8b2e",,0
"GCW","W","2022-09-21 18:45:00","RM Young 05103-10-L",,,,242.3732,"wx_winddir15","6ad02cf9bb4c3dea",0,0
"GCW","W","2022-09-21 18:45:00","RM Young 05103-10-L",,,,0.1150955,"wx_windspeed15","96a866980eada56c",,0
"GCW","W","2022-09-21 19:00:00","CS106",,,,1011.486,"wx_barpress15","79d3b39186cc89cd",0,0
"GCW","W","2022-09-21 19:00:00","CS700",,,,0,"wx_gcrew_rain15","ccd5e33432959399",0,0
"GCW","W","2022-09-21 19:00:00","RM Young 05103-10-L",,,,0.5684,"wx_maxws15","4d4fa113e65b56db",0,0
"GCW","W","2022-09-21 19:00:00","RM Young 05103-10-L",,,,0,"wx_minws15","cbb05702338e0a8c",0,0
"GCW","W","2022-09-21 19:00:00","LI-190R",,,,0,"wx_par_den15","0bb59bf5240acdfb",,0
"GCW","W","2022-09-21 19:00:00","LI-190R",,,,0,"wx_par_tot15","d0c1fb82deb46258",,0
"GCW","W","2022-09-21 19:00:00","CS EE181",,,,92.7,"wx_rh15","8f189262a59f2258",0,0
"GCW","W","2022-09-21 19:00:00","LI-200R",,,,0.129,"wx_slr_fd15","28d2baec18ff2a15",,0
"GCW","W","2022-09-21 19:00:00","LI-200R",,,,0.001,"wx_slr_tf15","1e47ff59bd438c44",,0
"GCW","W","2022-09-21 19:00:00","CS106",,,,5.367613,"wx_svp15","da44d2bfc3a476c4",,0
"GCW","W","2022-09-21 19:00:00","CS EE181",,,,21.21,"wx_tempavg15","b6f938e9d6e00365",0,0
"GCW","W","2022-09-21 19:00:00","CS106",,,,0,"wx_vappress15","7cb9a24faa57127f",1,0
"GCW","W","2022-09-21 19:00:00","CS106",,,,5.367613,"wx_vpd15","7790813d1d8a1ef0",,0
"GCW","W","2022-09-21 19:00:00","RM Young 05103-10-L",,,,256.1424,"wx_winddir15","3416006f46ff02d1",0,0
"GCW","W","2022-09-21 19:00:00","RM Young 05103-10-L",,,,0.07665777,"wx_windspeed15","4d46817c05a81557",,0
"GCW","W","2022-09-21 19:15:00","CS106",,,,1011.512,"wx_barpress15","733b5f022e1ea3c2",0,0
"GCW","W","2022-09-21 19:15:00","CS700",,,,0,"wx_gcrew_rain15","6bd2aa62a6d1f5d8",0,0
"GCW","W","2022-09-21 19:15:00","RM Young 05103-10-L",,,,0.392,"wx_maxws15","b0bc36006b913e44",0,0
"GCW","W","2022-09-21 19:15:00","RM Young 05103-10-L",,,,0,"wx_minws15","d04c9fd081bed8cc",0,0
"GCW","W","2022-09-21 19:15:00","LI-190R",,,,0.009,"wx_par_den15","d95341b36ed2428c",,0
"GCW","W","2022-09-21 19:15:00","LI-190R",,,,0,"wx_par_tot15","17db914e274347de",,0
"GCW","W","2022-09-21 19:15:00","CS EE181",,,,93,"wx_rh15","7a86f690d53cafa3",0,0
"GCW","W","2022-09-21 19:15:00","LI-200R",,,,0.08,"wx_slr_fd15","8d03e1ef5176e479",,0
"GCW","W","2022-09-21 19:15:00","LI-200R",,,,0,"wx_slr_tf15","726afa12164bb1be",,0
"GCW","W","2022-09-21 19:15:00","CS106",,,,5.288848,"wx_svp15","ec36969c14fd1135",,0
"GCW","W","2022-09-21 19:15:00","CS EE181",,,,20.98,"wx_tempavg15","03379b29618790f5",0,0
"GCW","W","2022-09-21 19:15:00","CS106",,,,0,"wx_vappress15","7d69be35d462f74f",1,0
"GCW","W","2022-09-21 19:15:00","CS106",,,,5.288848,"wx_vpd15","45b9e3aba7810d98",,0
"GCW","W","2022-09-21 19:15:00","RM Young 05103-10-L",,,,255.9492,"wx_winddir15","dc3462f77747aaef",0,0
"GCW","W","2022-09-21 19:15:00","RM Young 05103-10-L",,,,0.04116,"wx_windspeed15","143514a1f400b392",,0
"GCW","W","2022-09-21 19:30:00","CS106",,,,1011.519,"wx_barpress15","ee1b090c6a790b6d",0,0
"GCW","W","2022-09-21 19:30:00","CS700",,,,0,"wx_gcrew_rain15","6db74b1e5dbb52dc",0,0
"GCW","W","2022-09-21 19:30:00","RM Young 05103-10-L",,,,0.294,"wx_maxws15","e8afb8fc7d4db9a1",0,0
"GCW","W","2022-09-21 19:30:00","RM Young 05103-10-L",,,,0,"wx_minws15","a692d24690f0f937",0,0
"GCW","W","2022-09-21 19:30:00","LI-190R",,,,0.021,"wx_par_den15","92643f30eca4aa39",,0
"GCW","W","2022-09-21 19:30:00","LI-190R",,,,0,"wx_par_tot15","4876d91ffbe8dec8",,0
"GCW","W","2022-09-21 19:30:00","CS EE181",,,,93.5,"wx_rh15","af9b375f1c42fb50",0,0
"GCW","W","2022-09-21 19:30:00","LI-200R",,,,0.098,"wx_slr_fd15","56897c0e7c37a349",,0
"GCW","W","2022-09-21 19:30:00","LI-200R",,,,0.001,"wx_slr_tf15","e4f1433fea70e2cc",,0
"GCW","W","2022-09-21 19:30:00","CS106",,,,5.273774,"wx_svp15","6a32f730c6c7090b",,0
"GCW","W","2022-09-21 19:30:00","CS EE181",,,,20.72,"wx_tempavg15","3d9da5038f4600cc",0,0
"GCW","W","2022-09-21 19:30:00","CS106",,,,0,"wx_vappress15","c829f8f5635013c9",1,0
"GCW","W","2022-09-21 19:30:00","CS106",,,,5.273774,"wx_vpd15","564a6b90b290a9c6",,0
"GCW","W","2022-09-21 19:30:00","RM Young 05103-10-L",,,,261.5802,"wx_winddir15","62be153fe162b14e",0,0
"GCW","W","2022-09-21 19:30:00","RM Young 05103-10-L",,,,0.01676889,"wx_windspeed15","b89170130cadbb20",,0
"GCW","W","2022-09-21 19:45:00","CS106",,,,1011.461,"wx_barpress15","b770a6ad9d9b32b1",0,0
"GCW","W","2022-09-21 19:45:00","CS700",,,,0,"wx_gcrew_rain15","efe723d12a4e5b9d",0,0
"GCW","W","2022-09-21 19:45:00","RM Young 05103-10-L",,,,0.4508,"wx_maxws15","5e70affb31fa503e",0,0
"GCW","W","2022-09-21 19:45:00","RM Young 05103-10-L",,,,0,"wx_minws15","ebe8a925f1d83ec4",0,0
"GCW","W","2022-09-21 19:45:00","LI-190R",,,,0.017,"wx_par_den15","ef038723d9b817e2",,0
"GCW","W","2022-09-21 19:45:00","LI-190R",,,,0,"wx_par_tot15","628e7729a910ade2",,0
"GCW","W","2022-09-21 19:45:00","CS EE181",,,,93.2,"wx_rh15","d8eda6cc69e10451",0,0
"GCW","W","2022-09-21 19:45:00","LI-200R",,,,0.097,"wx_slr_fd15","f01bd6913da2fdae",,0
"GCW","W","2022-09-21 19:45:00","LI-200R",,,,0.001,"wx_slr_tf15","10669efc2450d4ee",,0
"GCW","W","2022-09-21 19:45:00","CS106",,,,5.178253,"wx_svp15","5ce28dbfff8c14e8",,0
"GCW","W","2022-09-21 19:45:00","CS EE181",,,,20.41,"wx_tempavg15","cc1c8f3a1eba3cb9",0,0
"GCW","W","2022-09-21 19:45:00","CS106",,,,0,"wx_vappress15","e8f4b612c95c7682",1,0
"GCW","W","2022-09-21 19:45:00","CS106",,,,5.178253,"wx_vpd15","a7af1c8ea9dc9467",,0
"GCW","W","2022-09-21 19:45:00","RM Young 05103-10-L",,,,266.4074,"wx_winddir15","d272d130fe037290",0,0
"GCW","W","2022-09-21 19:45:00","RM Young 05103-10-L",,,,0.01807556,"wx_windspeed15","ca0a2c94eba62307",,0
"GCW","W","2022-09-21 20:00:00","CS106",,,,1011.43,"wx_barpress15","23227d124ac886c3",0,0
"GCW","W","2022-09-21 20:00:00","CS700",,,,0,"wx_gcrew_rain15","f7a32dbe68e693a9",0,0
"GCW","W","2022-09-21 20:00:00","RM Young 05103-10-L",,,,0.7252,"wx_maxws15","bb5293e3f31a48d8",0,0
"GCW","W","2022-09-21 20:00:00","RM Young 05103-10-L",,,,0,"wx_minws15","dcb2689834c0fde2",0,0
"GCW","W","2022-09-21 20:00:00","LI-190R",,,,0.009,"wx_par_den15","f5c51d16c3f3050f",,0
"GCW","W","2022-09-21 20:00:00","LI-190R",,,,0,"wx_par_tot15","e8187ac1adb6e336",,0
"GCW","W","2022-09-21 20:00:00","CS EE181",,,,93.7,"wx_rh15","d673513e13cb4099",0,0
"GCW","W","2022-09-21 20:00:00","LI-200R",,,,0.068,"wx_slr_fd15","61c304a46d1373b7",,0
"GCW","W","2022-09-21 20:00:00","LI-200R",,,,0,"wx_slr_tf15","5ee2af5a942b95f3",,0
"GCW","W","2022-09-21 20:00:00","CS106",,,,5.138277,"wx_svp15","871a8642035e4907",,0
"GCW","W","2022-09-21 20:00:00","CS EE181",,,,20.23,"wx_tempavg15","e2bcf14a7d7cbb2e",0,0
"GCW","W","2022-09-21 20:00:00","CS106",,,,0,"wx_vappress15","63e704be1b8aac07",1,0
"GCW","W","2022-09-21 20:00:00","CS106",,,,5.138277,"wx_vpd15","496593cfe5239eaa",,0
"GCW","W","2022-09-21 20:00:00","RM Young 05103-10-L",,,,255.8595,"wx_winddir15","7131c8ca66443022",0,0
"GCW","W","2022-09-21 20:00:00","RM Young 05103-10-L",,,,0.1082356,"wx_windspeed15","a8e77e43746ae7ad",,0
"GCW","W","2022-09-21 20:15:00","CS106",,,,1011.332,"wx_barpress15","36c60cae3b11d88a",0,0
"GCW","W","2022-09-21 20:15:00","CS700",,,,0,"wx_gcrew_rain15","6ebf807707afa6bf",0,0
"GCW","W","2022-09-21 20:15:00","RM Young 05103-10-L",,,,0.6076,"wx_maxws15","724f0d12d14870f3",0,0
"GCW","W","2022-09-21 20:15:00","RM Young 05103-10-L",,,,0,"wx_minws15","9941a99b74bc4ed9",0,0
"GCW","W","2022-09-21 20:15:00","LI-190R",,,,0.021,"wx_par_den15","98f490c6131615ed",,0
"GCW","W","2022-09-21 20:15:00","LI-190R",,,,0,"wx_par_tot15","56204b23c7fc051b",,0
"GCW","W","2022-09-21 20:15:00","CS EE181",,,,93.1,"wx_rh15","6b436239714d52c2",0,0
"GCW","W","2022-09-21 20:15:00","LI-200R",,,,0.073,"wx_slr_fd15","c9994150266d66f3",,0
"GCW","W","2022-09-21 20:15:00","LI-200R",,,,0,"wx_slr_tf15","2dfb670db6bd2ca8",,0
"GCW","W","2022-09-21 20:15:00","CS106",,,,5.098195,"wx_svp15","15b7464b60acfcdf",,0
"GCW","W","2022-09-21 20:15:00","CS EE181",,,,20.07,"wx_tempavg15","e2b0a1b0e5710896",0,0
"GCW","W","2022-09-21 20:15:00","CS106",,,,0,"wx_vappress15","858b370ede3c6a62",1,0
"GCW","W","2022-09-21 20:15:00","CS106",,,,5.098195,"wx_vpd15","8062dd91155722ec",,0
"GCW","W","2022-09-21 20:15:00","RM Young 05103-10-L",,,,258.7341,"wx_winddir15","a68869d882a4a80a",0,0
"GCW","W","2022-09-21 20:15:00","RM Young 05103-10-L",,,,0.09810889,"wx_windspeed15","cc1abbf7d6195b3c",,0
"GCW","W","2022-09-21 20:30:00","CS106",,,,1011.221,"wx_barpress15","9d72716d8bc80bd3",0,0
"GCW","W","2022-09-21 20:30:00","CS700",,,,0,"wx_gcrew_rain15","148f24f77a31055b",0,0
"GCW","W","2022-09-21 20:30:00","RM Young 05103-10-L",,,,0.4116,"wx_maxws15","feb9181343a4042e",0,0
"GCW","W","2022-09-21 20:30:00","RM Young 05103-10-L",,,,0,"wx_minws15","3fbf70cde92bc59a",0,0
